District,Division,Year,Production(tons),Area(ha),Yield_t_ha,Season,Rain,Tmax,Tmin,Tmean,RH,Sunshine,Cloud,Wind,TempRange,NDVI_mean_season,NDVI_max_season,NDVI_integral,NDVI_anom,Area_ir,Area_rf,Area_total,Pct_irrigated,Planting_Month_w,Maturity_Month_w,NDVI_peak_month,NDVI_peak_doy,Yield_t_ha_lag1,Yield_t_ha_lag2,Yield_t_ha_lag3,Yield_t_ha_ma3,NDVI_mean_lag1,NDVI_mean_lag2,NDVI_mean_trend2,Rain_ma3,Tmax_ma3,Tmin_ma3,Sunshine_ma3,NDVI_mean_season_ma3,lag1_rain_interaction,ndvi_rain_interaction,lag1_ndvi_interaction
Comilla,Chittagong,2010,141448.0,65454.66514718207,2.161007159412373,Aus,20031.0,35.166666666666664,25.84166666666667,30.504166666666663,82.52083333333333,266.5,5.3500000000000005,3.25625,9.324999999999996,0.5094166666666667,0.67,6.113,-0.0072166666666665,0.0,43422.0,43422.0,0.0,5.0,8.0,7.0,202.0,2.106268082908936,1.9710853335446925,1.6184244803375172,1.8985926322637152,0.5533333333333333,0.5440833333333334,-0.03466666666666662,22739.11111111111,35.356036324786324,24.984188034188033,298.11484083728254,0.5221944444444445,42190.6559687489,10204.125250000001,1.0729680659018608
Comilla,Chittagong,2011,157418.0,69699.41284863744,2.258526916745431,Aus,22763.0,34.67307692307692,24.775,29.724038461538463,83.59615384615384,290.5445225118477,5.213461538461539,2.919230769230769,9.89807692307692,0.5345,0.596,6.414,0.0187666666666665,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,101.0,2.161007159412373,2.106268082908936,1.9710853335446925,2.0794535252886672,0.5094166666666667,0.5533333333333333,-0.01883333333333337,21517.777777777777,35.30048076923077,25.297382478632482,292.7815075039492,0.5356111111111111,49191.00596970385,12166.823499999999,1.1550583267059134
Comilla,Chittagong,2012,161670.0,67425.07953924863,2.397772477315221,Aus,28223.0,35.16153846153846,25.05192307692308,30.10673076923077,84.4423076923077,285.5445225118477,5.090384615384616,3.146153846153846,10.109615384615385,0.5267499999999999,0.626,6.321,0.0046499999999999,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,102.0,2.258526916745431,2.161007159412373,2.106268082908936,2.17526738635558,0.5345,0.5094166666666667,0.0173333333333332,21563.44444444444,35.07692307692307,25.325854700854702,294.89634834123177,0.5324166666666666,63742.405171306295,14866.465249999997,1.1896790533956556
Comilla,Chittagong,2013,189004.0,69764.56723703808,2.709168959047991,Aus,23322.0,34.80384615384615,25.04615384615385,29.925,83.3076923076923,290.44452251184765,5.201923076923077,3.2423076923076923,9.757692307692302,0.5430833333333334,0.591,6.517,0.0094666666666666,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,111.0,2.397772477315221,2.258526916745431,2.161007159412373,2.272435517824342,0.5267499999999999,0.5345,0.008583333333333387,23672.333333333332,35.00042735042735,25.22286324786325,280.8630150078984,0.5235555555555554,55920.84971594558,12665.7895,1.3021902695552747
Comilla,Chittagong,2014,172306.0,68780.77644075264,2.5051476432288227,Aus,22626.0,35.333333333333336,25.05192307692308,30.117708333333336,83.27083333333333,287.0,5.090384615384616,2.919230769230769,10.109615384615385,0.5450833333333334,0.588,6.541,0.0116666666666667,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,91.0,2.709168959047991,2.397772477315221,2.258526916745431,2.455156117702881,0.5430833333333334,0.5267499999999999,0.018333333333333424,24769.333333333332,34.87948717948718,24.95769230769231,288.84452251184763,0.5347777777777778,61297.65686741984,12333.0555,1.4767228467610758
Comilla,Chittagong,2005,1157012.0,336798.8163829555,3.435320861354884,Boro,1150.0,31.872222222222224,17.75277777777778,24.8125,76.25,284.8,1.7416666666666665,1.0333333333333334,14.119444444444444,0.5017777777777778,0.564,4.516,0.0184666666666666,109633.0,0.0,109633.0,1.0,12.0,4.0,3.0,80.0,,,,,0.5281111111111111,0.5143333333333333,-0.012555555555555542,420.3333333333333,32.4997150997151,16.72307692307692,290.5889279225905,0.5217777777777778,,577.0444444444445,
Comilla,Chittagong,2006,557585.0,159081.925964544,3.5050179121182747,Boro,4.0,32.894444444444446,17.744444444444444,25.319444444444443,75.5,284.6,1.1916666666666669,0.8583333333333334,15.150000000000002,0.521,0.61,4.689,0.0304666666666666,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,60.0,3.435320861354884,,,3.435320861354884,0.5017777777777778,0.5281111111111111,-0.007111111111111068,614.0,32.30242165242165,16.98682336182336,289.21113062796195,0.5147407407407407,13.741283445419535,2.084,1.7898021687658945
Comilla,Chittagong,2007,610166.0,160346.56859654398,3.805295026520144,Boro,951.0,31.616666666666667,16.019444444444446,23.81805555555556,73.80555555555556,257.3,1.1277777777777778,0.7472222222222222,15.59722222222222,0.5166666666666667,0.631,4.65,0.0188222222222222,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,60.0,3.5050179121182747,3.435320861354884,,3.470169386736579,0.521,0.5017777777777778,0.014888888888888951,574.3333333333334,32.397150997150995,17.486253561253562,284.73333333333335,0.516962962962963,3333.2720344244794,491.35,1.8109259212611089
Comilla,Chittagong,2008,598873.0,161042.22321555455,3.7187328145514376,Boro,924.0,31.03611111111111,16.772222222222222,23.904166666666665,76.80555555555556,261.0,1.822222222222222,0.775,14.26388888888889,0.514888888888889,0.625,4.634,0.0193777777777778,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,81.0,3.805295026520144,3.5050179121182747,3.435320861354884,3.5818779333311013,0.5166666666666667,0.521,-0.006111111111111067,701.6666666666666,32.12777777777777,17.17222222222222,275.56666666666666,0.5131481481481482,3516.092604504613,475.7573333333334,1.9593041280993722
Comilla,Chittagong,2009,640814.0,165034.44707625214,3.88291057626242,Boro,82.0,32.424786324786325,17.180341880341878,24.8025641025641,73.3076923076923,287.03339188388577,1.1615384615384614,2.5128205128205128,15.244444444444447,0.5074444444444445,0.595,4.567,0.0037999999999999,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,80.0,3.7187328145514376,3.805295026520144,3.5050179121182747,3.676348584396619,0.514888888888889,0.5166666666666667,-0.009222222222222243,626.3333333333334,31.84907407407407,16.84537037037037,267.6333333333334,0.5175185185185186,304.9360907932179,41.61044444444445,1.8870503071173796
Comilla,Chittagong,2010,632742.0,162622.52064850176,3.890863316327704,Boro,459.0,32.794444444444444,16.969444444444445,24.881944444444443,73.13888888888889,265.4,1.6666666666666667,2.594444444444445,15.825,0.5027777777777778,0.575,4.525,-0.0095777777777777,119397.0,0.0,119397.0,1.0,12.0,4.0,3.0,60.0,3.88291057626242,3.7187328145514376,3.805295026520144,3.802312805778001,0.5074444444444445,0.514888888888889,-0.012111111111111184,652.3333333333334,31.69252136752137,16.657336182336184,268.44446396129524,0.513,1782.2559545044508,230.775,1.95224115084305
Comilla,Chittagong,2011,623052.0,162675.53446763518,3.8300289102413134,Boro,657.0,31.971794871794877,16.27179487179487,24.121794871794872,71.66666666666667,298.43339188388575,1.3153846153846154,2.817948717948718,15.700000000000005,0.5255555555555556,0.614,4.73,0.0129999999999999,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,60.0,3.890863316327704,3.88291057626242,3.7187328145514376,3.830835569047187,0.5027777777777778,0.5074444444444445,0.018111111111111078,488.3333333333333,32.085113960113965,16.974002849002847,271.1444639612953,0.5083703703703705,2556.2971988273016,345.29,2.044864831803338
Comilla,Chittagong,2012,635359.0,159881.98947925246,3.973924780829983,Boro,569.0,32.46410256410256,16.96153846153846,24.71282051282051,72.74358974358974,288.93339188388575,1.453846153846154,2.676923076923077,15.5025641025641,0.522888888888889,0.615,4.706,0.0094222222222222,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,71.0,3.8300289102413134,3.890863316327704,3.88291057626242,3.8679342676104795,0.5255555555555556,0.5027777777777778,0.02011111111111119,399.3333333333333,32.39700854700855,16.80719373219373,283.62226125592383,0.5119259259259259,2179.2864499273073,297.5237777777778,2.0026795612884025
Comilla,Chittagong,2013,615555.0,160769.86977832703,3.828795786478776,Boro,123.0,32.61025641025641,16.246153846153845,24.42820512820513,71.97435897435898,298.03339188388577,1.1,2.684615384615385,16.364102564102566,0.5143333333333333,0.592,4.629,-0.0003777777777778,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,70.0,3.973924780829983,3.8300289102413134,3.890863316327704,3.898272335799667,0.522888888888889,0.5255555555555556,-0.011222222222222245,561.6666666666666,32.41011396011396,16.734259259259257,284.2555945892572,0.5170740740740741,488.7927480420879,63.263,2.0439219789402214
Comilla,Chittagong,2014,576496.0,158559.8814860544,3.635825119172429,Boro,569.0,32.424786324786325,16.96153846153846,24.71282051282051,73.3076923076923,284.8,1.3153846153846154,2.5128205128205128,15.5025641025641,0.5281111111111111,0.62,4.753,0.0135111111111111,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,70.0,3.828795786478776,3.973924780829983,3.8300289102413134,3.877583159183357,0.5143333333333333,0.522888888888889,0.005222222222222128,449.6666666666667,32.34871794871795,16.493162393162393,295.13339188388574,0.5209259259259259,2178.5848025064233,300.4952222222222,2.0220295970148467
Cox's Bazar,Chittagong,2006,188959.0,70625.7382837248,2.675497695201358,Aman,11330.0,33.193333333333335,22.15833333333333,27.675833333333333,83.3,365.0,3.685,0.8333333333333334,11.035,0.5954,0.706,8.931000000000001,0.00112,787.0,86430.0,88597.0,0.0142971333066889,7.0,11.98570286669331,11.0,305.0,,,,,0.6284666666666666,0.6492,-0.05379999999999996,14776.0,33.136752136752136,21.9308547008547,385.6676531398096,0.6352888888888889,,6745.8820000000005,
Cox's Bazar,Chittagong,2007,174746.0,65277.8175215232,2.676958370159715,Aman,18559.0,33.193333333333335,22.37,27.78166666666667,84.3,343.7,4.086666666666667,0.8083333333333333,10.823333333333334,0.6131333333333333,0.756,9.197,0.0325866666666666,787.0,86430.0,88597.0,0.0142971333066889,7.0,11.98570286669331,10.0,294.0,2.675497695201358,,,2.675497695201358,0.5954,0.6284666666666666,-0.01533333333333331,13663.333333333334,33.18991452991453,22.04311965811966,371.97843542653976,0.6243555555555556,49654.561725242,11379.141533333333,1.640436820184459
Cox's Bazar,Chittagong,2008,212418.0,71431.06271178239,2.97374828171165,Aman,14242.0,33.36833333333333,22.063333333333333,27.71583333333333,83.91666666666667,374.8,3.605,0.8616666666666667,11.305,0.6407333333333334,0.793,9.611,0.0529733333333333,787.0,86430.0,88597.0,0.0142971333066889,7.0,11.98570286669331,10.0,295.0,2.676958370159715,2.675497695201358,,2.6762280326805366,0.6131333333333333,0.5954,0.04533333333333334,14906.333333333334,33.21333333333334,22.197222222222223,361.38921771326994,0.6123333333333333,38125.24110781466,9125.324133333334,1.7152164597070014
Cox's Bazar,Chittagong,2009,224699.0,73309.61346306048,3.065068677701079,Aman,15709.0,33.3825641025641,22.034358974358973,27.70846153846154,82.73846153846154,394.5556531398096,3.623076923076923,2.132307692307692,11.34820512820513,0.635,0.767,9.525,0.0343066666666665,787.0,86430.0,88597.0,0.0142971333066889,7.0,11.98570286669331,10.0,294.0,2.97374828171165,2.676958370159715,2.675497695201358,2.775401449024241,0.6407333333333334,0.6131333333333333,0.0218666666666667,14710.333333333334,33.25166666666667,22.197222222222223,361.1666666666667,0.6164222222222223,46714.61175740831,9975.215,1.888330158886898
Cox's Bazar,Chittagong,2010,207762.0,74717.91949805568,2.7806181086908666,Aman,13795.0,33.690000000000005,22.6,28.145,82.73333333333333,381.8,3.7816666666666663,2.0283333333333333,11.090000000000003,0.6529333333333334,0.78,9.794,0.0289466666666666,787.0,86430.0,88597.0,0.0142971333066889,7.0,11.98570286669331,10.0,294.0,3.065068677701079,2.97374828171165,2.676958370159715,2.905258443190815,0.635,0.6407333333333334,0.012199999999999989,16170.0,33.31474358974359,22.155897435897433,371.01855104660314,0.6296222222222222,42282.62240888638,9007.215333333334,2.001285508626958
Cox's Bazar,Chittagong,2011,213334.0,73772.97852342528,2.891763410803044,Aman,20758.0,33.45846153846154,21.84307692307692,27.65076923076923,83.41538461538461,398.7676531398096,3.549230769230769,2.2169230769230768,11.61538461538462,0.6407333333333334,0.758,9.611,0.0132933333333333,787.0,86430.0,88597.0,0.0142971333066889,7.0,11.98570286669331,10.0,294.0,2.7806181086908666,3.065068677701079,2.97374828171165,2.9398116893678647,0.6529333333333334,0.635,0.005733333333333368,14582.0,33.48029914529914,22.2325641025641,383.7185510466032,0.642888888888889,57720.07070020501,13300.342533333334,1.781634709508528
Cox's Bazar,Chittagong,2012,221200.0,73290.18855223295,3.0181393221870847,Aman,14668.0,33.03384615384615,21.821538461538463,27.427692307692308,83.4,406.0676531398096,3.6876923076923074,2.3107692307692305,11.212307692307686,0.6282,0.773,9.423,-0.0083066666666666,787.0,86430.0,88597.0,0.0142971333066889,7.0,11.98570286669331,10.0,295.0,2.891763410803044,2.7806181086908666,3.065068677701079,2.912483399064996,0.6407333333333334,0.6529333333333334,-0.024733333333333385,16754.0,33.51034188034188,22.159145299145298,391.7077687598731,0.642888888888889,42416.38570965905,9214.4376,1.8166057746664723
Cox's Bazar,Chittagong,2013,179658.0,72178.51709299968,2.489078568468184,Aman,14830.0,33.12307692307692,21.907692307692308,27.515384615384612,83.36923076923077,375.4676531398096,3.8953846153846152,2.226153846153846,11.215384615384616,0.6492,0.774,9.738,0.00968,787.0,86430.0,88597.0,0.0142971333066889,7.0,11.98570286669331,11.0,305.0,3.0181393221870847,2.891763410803044,2.7806181086908666,2.896840280560332,0.6282,0.6407333333333334,0.008466666666666622,16407.0,33.39410256410256,22.08820512820513,395.5451020932064,0.6406222222222223,44759.00614803447,9627.636,1.9593760479638553
Cox's Bazar,Chittagong,2014,175192.0,72508.33589142527,2.4161635741073177,Aman,14830.0,33.25333333333334,22.063333333333333,27.70846153846154,83.4,375.4676531398096,3.6876923076923074,2.0283333333333333,11.212307692307686,0.6284666666666666,0.77,9.427,-0.0127466666666666,787.0,86430.0,88597.0,0.0142971333066889,7.0,11.98570286669331,10.0,294.0,2.489078568468184,3.0181393221870847,2.891763410803044,2.799660433819438,0.6492,0.6282,0.0002666666666666373,16752.0,33.205128205128204,21.857435897435895,393.43431980647625,0.6393777777777778,36913.03517038317,9320.160666666667,1.564302910996638
Cox's Bazar,Chittagong,2006,1897.0,698.0827328639999,2.7174429486563056,Aus,20913.0,35.358333333333334,25.102083333333336,30.230208333333334,83.27083333333333,287.0,4.914583333333334,1.39375,10.256249999999998,0.5026666666666667,0.622,6.032,0.0292166666666667,0.0,31361.0,31361.0,0.0,5.0,8.0,7.0,202.0,,,,,0.5450833333333334,0.5430833333333334,-0.040416666666666656,24723.666666666668,35.09957264957265,25.05,287.6630150078984,0.5383055555555556,,10512.268,
Cox's Bazar,Chittagong,2007,1837.0,714.2701585535999,2.5718560099443786,Aus,23695.0,35.333333333333336,24.902083333333334,30.117708333333336,84.35416666666667,282.5,5.110416666666667,1.3979166666666665,10.431250000000002,0.4691666666666667,0.559,5.63,-0.0065166666666666,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,91.0,2.7174429486563056,,,2.7174429486563056,0.5026666666666667,0.5450833333333334,-0.07591666666666669,22287.0,35.165170940170945,25.06672008547009,288.1481741706159,0.5302777777777778,64389.81066841116,11116.904166666667,1.2749336500779167
Cox's Bazar,Chittagong,2008,1871.0,722.3638713984,2.590107387815498,Aus,22626.0,35.34375,24.68958333333333,30.016666666666666,82.47916666666667,284.2,4.939583333333333,1.4958333333333331,10.654166666666669,0.5440833333333334,0.67,6.529,0.0633833333333333,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,92.0,2.5718560099443786,2.7174429486563056,,2.644649479300342,0.4691666666666667,0.5026666666666667,0.04141666666666666,22411.333333333332,35.34166666666667,25.018696581196583,285.5,0.505638888888889,58190.81408100151,12310.4295,1.399303990743904
Cox's Bazar,Chittagong,2009,2209.0,660.44696813568,3.344704581255933,Aus,21896.33333333333,35.39102564102564,25.360897435897435,30.37596153846154,81.53205128205128,327.64452251184764,4.834615384615384,3.4102564102564106,10.030128205128207,0.5533333333333333,0.63,6.64,0.0551333333333333,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,91.0,2.590107387815498,2.5718560099443786,2.7174429486563056,2.6264687821387276,0.5440833333333334,0.4691666666666667,0.08416666666666667,22411.333333333332,35.34513888888889,24.897916666666664,284.56666666666666,0.5053055555555556,56713.8547327374,12115.971111111108,1.4331927545912424
Cox's Bazar,Chittagong,2010,13572.0,5056.14241414656,2.684259834538473,Aus,20031.0,35.166666666666664,25.84166666666667,30.504166666666663,82.52083333333333,266.5,5.3500000000000005,3.25625,9.324999999999996,0.5094166666666667,0.67,6.113,-0.0072166666666665,0.0,31361.0,31361.0,0.0,5.0,8.0,7.0,202.0,3.344704581255933,2.590107387815498,2.5718560099443786,2.83555599300527,0.5533333333333333,0.5440833333333334,-0.03466666666666662,22739.11111111111,35.356036324786324,24.984188034188033,298.11484083728254,0.5221944444444444,66997.7774671376,10204.125250000001,1.7038482587681267
Cox's Bazar,Chittagong,2011,8779.0,3158.16675204096,2.7797772218096424,Aus,22763.0,34.67307692307692,24.775,29.724038461538463,83.59615384615384,290.5445225118477,5.213461538461539,2.919230769230769,9.89807692307692,0.5345,0.596,6.414,0.0187666666666665,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,101.0,2.684259834538473,3.344704581255933,2.590107387815498,2.8730239345366346,0.5094166666666667,0.5533333333333333,-0.01883333333333337,21517.777777777777,35.30048076923077,25.297382478632482,292.7815075039492,0.5356111111111111,61101.80661359926,12166.823499999999,1.4347368815608137
Cox's Bazar,Chittagong,2012,5690.0,2296.99570535424,2.477148732466827,Aus,28223.0,35.16153846153846,25.05192307692308,30.10673076923077,84.4423076923077,285.5445225118477,5.090384615384616,3.146153846153846,10.109615384615385,0.5267499999999999,0.626,6.321,0.0046499999999999,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,102.0,2.7797772218096424,2.684259834538473,3.344704581255933,2.9362472125346826,0.5345,0.5094166666666667,0.0173333333333332,21563.44444444444,35.07692307692307,25.325854700854702,294.89634834123177,0.5324166666666666,78453.65253113354,14866.465249999997,1.464247651588229
Cox's Bazar,Chittagong,2013,4747.0,2163.85412905728,2.193770798250672,Aus,23322.0,34.80384615384615,25.04615384615385,29.925,83.3076923076923,290.44452251184765,5.201923076923077,3.2423076923076923,9.757692307692302,0.5430833333333334,0.591,6.517,0.0094666666666666,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,111.0,2.477148732466827,2.7797772218096424,2.684259834538473,2.647061929604981,0.5267499999999999,0.5345,0.008583333333333387,23672.333333333332,35.00042735042735,25.22286324786325,280.8630150078984,0.5235555555555556,57772.06273859134,12665.7895,1.345298190790526
Cox's Bazar,Chittagong,2014,4110.0,1782.6402540672,2.305568939455277,Aus,22626.0,35.333333333333336,25.05192307692308,30.117708333333336,83.27083333333333,287.0,5.090384615384616,2.919230769230769,10.109615384615385,0.5450833333333334,0.588,6.541,0.0116666666666667,0.0,31361.0,31361.0,0.0,5.0,8.0,4.0,91.0,2.193770798250672,2.477148732466827,2.7797772218096424,2.483565584175714,0.5430833333333334,0.5267499999999999,0.018333333333333424,24769.333333333332,34.87948717948718,24.95769230769231,288.84452251184763,0.5347777777777777,49636.258081219705,12333.0555,1.195787899279804
Cox's Bazar,Chittagong,2006,120848.0,39786.6689168256,3.0373992920250217,Boro,4.0,32.894444444444446,17.744444444444444,25.319444444444443,75.5,284.6,1.1916666666666669,0.8583333333333334,15.150000000000002,0.521,0.61,4.689,0.0304666666666666,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,60.0,,,,,0.5281111111111111,0.5143333333333333,0.00666666666666671,420.3333333333333,32.4997150997151,16.72307692307692,290.5889279225905,0.5217777777777778,,2.084,
Cox's Bazar,Chittagong,2007,176572.0,51900.93361728,3.4020967966019744,Boro,951.0,31.616666666666667,16.019444444444446,23.81805555555556,73.80555555555556,257.3,1.1277777777777778,0.7472222222222222,15.59722222222222,0.5166666666666667,0.631,4.65,0.0188222222222222,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,60.0,3.0373992920250217,,,3.0373992920250217,0.521,0.5281111111111111,-0.011444444444444368,232.0,32.64316239316239,16.984045584045585,289.14446396129523,0.5211481481481481,2888.5667267157955,491.35,1.5693229675462614
Cox's Bazar,Chittagong,2008,157830.0,50544.83203013376,3.1225744286954025,Boro,924.0,31.03611111111111,16.772222222222222,23.904166666666665,76.80555555555556,261.0,1.822222222222222,0.775,14.26388888888889,0.514888888888889,0.625,4.634,0.0193777777777778,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,81.0,3.4020967966019744,3.0373992920250217,,3.219748044313498,0.5166666666666667,0.521,-0.006111111111111067,508.0,32.31196581196581,16.908475783475783,275.56666666666666,0.5219259259259259,3143.5374400602245,475.7573333333334,1.751701839494839
Cox's Bazar,Chittagong,2009,160382.0,50818.399524288,3.1559829018886654,Boro,82.0,32.424786324786325,17.180341880341878,24.8025641025641,73.3076923076923,287.03339188388577,1.1615384615384614,2.5128205128205128,15.244444444444447,0.5074444444444445,0.595,4.567,0.0037999999999999,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,80.0,3.1225744286954025,3.4020967966019744,3.0373992920250217,3.187356839107466,0.514888888888889,0.5166666666666667,-0.009222222222222243,626.3333333333334,31.84907407407407,16.84537037037037,267.6333333333334,0.5175185185185186,256.051103153023,41.61044444444445,1.5845330462057672
Cox's Bazar,Chittagong,2010,165411.0,50759.7201061632,3.258705911972039,Boro,459.0,32.794444444444444,16.969444444444445,24.881944444444443,73.13888888888889,265.4,1.6666666666666667,2.594444444444445,15.825,0.5027777777777778,0.575,4.525,-0.0095777777777777,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,60.0,3.1559829018886654,3.1225744286954025,3.4020967966019744,3.226884709062014,0.5074444444444445,0.514888888888889,-0.012111111111111184,652.3333333333334,31.69252136752137,16.657336182336184,268.44446396129524,0.513,1448.5961519668974,230.775,1.5867580701162456
Cox's Bazar,Chittagong,2011,168045.0,50027.64377935104,3.359042867202968,Boro,657.0,31.971794871794877,16.27179487179487,24.121794871794872,71.66666666666667,298.43339188388575,1.3153846153846154,2.817948717948718,15.700000000000005,0.5255555555555556,0.614,4.73,0.0129999999999999,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,60.0,3.258705911972039,3.1559829018886654,3.1225744286954025,3.1790877475187025,0.5027777777777778,0.5074444444444445,0.018111111111111078,488.3333333333333,32.085113960113965,16.974002849002847,271.1444639612953,0.5083703703703705,2140.96978416563,345.29,1.7126309959586383
Cox's Bazar,Chittagong,2012,169475.0,49465.94010792192,3.426094796343692,Boro,569.0,32.46410256410256,16.96153846153846,24.71282051282051,72.74358974358974,288.93339188388575,1.453846153846154,2.676923076923077,15.5025641025641,0.522888888888889,0.615,4.706,0.0094222222222222,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,71.0,3.359042867202968,3.258705911972039,3.1559829018886654,3.2579105603545577,0.5255555555555556,0.5027777777777778,0.02011111111111119,399.3333333333333,32.39700854700855,16.80719373219373,283.62226125592383,0.5119259259259259,1911.2953914384889,297.5237777777778,1.7564061925619079
Cox's Bazar,Chittagong,2013,177172.0,49896.52563126528,3.5507883115810297,Boro,123.0,32.61025641025641,16.246153846153845,24.42820512820513,71.97435897435898,298.03339188388577,1.1,2.684615384615385,16.364102564102566,0.5143333333333333,0.592,4.629,-0.0003777777777778,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,70.0,3.426094796343692,3.359042867202968,3.258705911972039,3.347947858506233,0.522888888888889,0.5255555555555556,-0.011222222222222245,561.6666666666666,32.41011396011396,16.734259259259257,284.2555945892572,0.5170740740740741,421.4096599502741,63.263,1.7621547569194387
Cox's Bazar,Chittagong,2014,168002.0,49507.62272907264,3.393457224140622,Boro,569.0,32.424786324786325,16.96153846153846,24.71282051282051,73.3076923076923,284.8,1.3153846153846154,2.5128205128205128,15.5025641025641,0.5281111111111111,0.62,4.753,0.0135111111111111,42844.0,4696.0,51665.0,0.6315101688679126,7.946611857547039,4.0,3.0,70.0,3.5507883115810297,3.426094796343692,3.359042867202968,3.4453086583758967,0.5143333333333333,0.522888888888889,0.005222222222222128,449.6666666666667,32.34871794871795,16.493162393162393,295.13339188388574,0.5209259259259259,2020.3985492896059,300.4952222222222,1.8752107605494037
Dinajpur,North region,2005,823558.0,407993.1379940275,2.018558459216184,Aman,4308.666666666667,33.36833333333333,21.907692307692308,27.675833333333333,82.52083333333333,284.6,3.623076923076923,2.032,11.628000000000004,0.522888888888889,0.62,6.113,0.0132933333333333,787.0,31361.0,51665.0,0.0142971333066889,7.0,8.0,4.0,92.0,,,,,0.522888888888889,0.522888888888889,0.0,4308.666666666667,33.36833333333333,21.907692307692308,284.6,0.522888888888889,,2252.9539259259263,
Dinajpur,North region,2006,469396.0,229891.796215488,2.041812747245725,Aman,4308.666666666667,33.36833333333333,21.907692307692308,27.675833333333333,82.52083333333333,284.6,3.623076923076923,2.032,11.628000000000004,0.522888888888889,0.62,6.113,0.0132933333333333,787.0,31361.0,51665.0,0.0142971333066889,7.0,8.0,4.0,92.0,2.018558459216184,,,2.018558459216184,0.522888888888889,0.522888888888889,0.0,4308.666666666667,33.36833333333333,21.907692307692308,284.6,0.522888888888889,8697.295547942798,2252.9539259259263,1.055481789896818
Dinajpur,North region,2007,553907.0,230557.5040969728,2.402467888301853,Aman,4308.666666666667,33.36833333333333,21.907692307692308,27.675833333333333,82.52083333333333,284.6,3.623076923076923,2.032,11.628000000000004,0.522888888888889,0.62,6.113,0.0132933333333333,787.0,31361.0,51665.0,0.0142971333066889,7.0,8.0,4.0,92.0,2.041812747245725,2.018558459216184,,2.0301856032309544,0.522888888888889,0.522888888888889,0.0,4308.666666666667,33.36833333333333,21.907692307692308,284.6,0.522888888888889,8797.490523632749,2252.9539259259263,1.067641198726487
Dinajpur,North region,2008,602007.0,244666.8690136704,2.460517038644753,Aman,4308.666666666667,33.36833333333333,21.907692307692308,27.675833333333333,82.52083333333333,284.6,3.623076923076923,2.032,11.628000000000004,0.522888888888889,0.62,6.113,0.0132933333333333,787.0,31361.0,51665.0,0.0142971333066889,7.0,8.0,4.0,92.0,2.402467888301853,2.041812747245725,2.018558459216184,2.1542796982545873,0.522888888888889,0.522888888888889,0.0,4308.666666666667,33.36833333333333,21.907692307692308,284.6,0.522888888888889,10351.433308063251,2252.9539259259263,1.2562237647053913
Dinajpur,North region,2009,581075.0,245804.0356683648,2.363976646762537,Aman,4308.666666666667,33.36833333333333,21.907692307692308,27.675833333333333,82.52083333333333,284.6,3.623076923076923,2.032,11.628000000000004,0.522888888888889,0.62,6.113,0.0132933333333333,787.0,31361.0,51665.0,0.0142971333066889,7.0,8.0,4.0,92.0,2.460517038644753,2.402467888301853,2.041812747245725,2.301599224730777,0.522888888888889,0.522888888888889,0.0,4308.666666666667,33.36833333333333,21.907692307692308,284.6,0.522888888888889,10601.547747174027,2252.9539259259263,1.2865770204291345
